Date,Price,Open,High,Low,Change %
2022-05-04,52.422,52.422,52.422,52.422,-0.42%
2022-05-05,53.29,53.29,53.29,53.29,1.66%
2022-05-06,51.083,51.083,51.083,51.083,-4.14%
2022-05-10,49.349,49.349,49.349,49.349,-3.39%
2022-05-11,49.569,49.569,49.569,49.569,0.45%
2022-05-12,49.348,49.348,49.348,49.348,-0.45%
2022-05-13,49.895,49.895,49.895,49.895,1.11%
2022-05-16,50.778,50.778,50.778,50.778,1.77%
2022-05-17,50.494,50.494,50.494,50.494,-0.56%
2022-05-18,50.904,50.904,50.904,50.904,0.81%
2022-05-19,48.839,48.839,48.839,48.839,-4.06%
2022-05-20,48.694,48.694,48.694,48.694,-0.30%
2022-05-23,48.605,48.605,48.605,48.605,-0.18%
2022-05-24,48.862,48.862,48.862,48.862,0.53%
2022-05-25,48.555,48.555,48.555,48.555,-0.63%
2022-05-27,49.742,49.742,49.742,49.742,2.44%
2022-05-30,50.814,50.814,50.814,50.814,2.16%
2022-05-31,51.048,51.048,51.048,51.048,0.46%
2022-06-01,50.584,50.584,50.584,50.584,-0.91%
2022-06-02,50.258,50.258,50.258,50.258,-0.64%
2022-06-03,51.166,51.166,51.166,51.166,1.81%
2022-06-07,50.909,50.909,50.909,50.909,-0.50%
2022-06-08,50.974,50.974,50.974,50.974,0.13%
2022-06-09,50.739,50.739,50.739,50.739,-0.46%
2022-06-10,49.922,49.922,49.922,49.922,-1.61%
2022-06-13,49.044,49.044,49.044,49.044,-1.76%
2022-06-14,47.594,47.594,47.594,47.594,-2.96%
2022-06-15,47.176,47.176,47.176,47.176,-0.88%
2022-06-16,47.91,47.91,47.91,47.91,1.56%
2022-06-17,46.856,46.856,46.856,46.856,-2.20%
2022-06-20,46.916,46.916,46.916,46.916,0.13%
2022-06-21,46.979,46.979,46.979,46.979,0.14%
2022-06-22,47.523,47.523,47.523,47.523,1.16%
2022-06-24,48.887,48.887,48.887,48.887,2.87%
2022-06-27,50.034,50.034,50.034,50.034,2.34%
2022-06-28,49.632,49.632,49.632,49.632,-0.80%
2022-06-29,48.6,48.6,48.6,48.6,-2.08%
2022-06-30,49.153,49.153,49.153,49.153,1.14%
2022-07-01,48.758,48.758,48.758,48.758,-0.80%
2022-07-04,49.352,49.352,49.352,49.352,1.22%
2022-07-05,49.802,49.802,49.802,49.802,0.91%
2022-07-06,50.859,50.859,50.859,50.859,2.12%
2022-07-07,51.128,51.128,51.128,51.128,0.53%
2022-07-08,51.524,51.524,51.524,51.524,0.77%
2022-07-11,51.37,51.37,51.37,51.37,-0.30%
2022-07-12,51.379,51.379,51.379,51.379,0.02%
2022-07-13,50.776,50.776,50.776,50.776,-1.17%
2022-07-14,50.768,50.768,50.768,50.768,-0.02%
2022-07-15,50.479,50.479,50.479,50.479,-0.57%
2022-07-18,50.88,50.88,50.88,50.88,0.79%
2022-07-19,49.897,49.897,49.897,49.897,-1.93%
2022-07-20,51.337,51.337,51.337,51.337,2.89%
2022-07-21,51.699,51.699,51.699,51.699,0.70%
2022-07-22,52.604,52.604,52.604,52.604,1.75%
2022-07-25,52.008,52.008,52.008,52.008,-1.13%
2022-07-26,52.138,52.138,52.138,52.138,0.25%
2022-07-27,51.753,51.753,51.753,51.753,-0.74%
2022-07-28,53.11,53.11,53.11,53.11,2.62%
2022-07-29,53.845,53.845,53.845,53.845,1.38%
2022-08-01,53.976,53.976,53.976,53.976,0.24%
2022-08-02,54.018,54.018,54.018,54.018,0.08%
2022-08-03,53.902,53.902,53.902,53.902,-0.21%
2022-08-04,54.379,54.379,54.379,54.379,0.89%
2022-08-05,54.178,54.178,54.178,54.178,-0.37%
2022-08-08,54.221,54.221,54.221,54.221,0.08%
2022-08-09,53.975,53.975,53.975,53.975,-0.45%
2022-08-10,53.518,53.518,53.518,53.518,-0.85%
2022-08-11,54.185,54.185,54.185,54.185,1.25%
2022-08-12,54.21,54.21,54.21,54.21,0.05%
2022-08-16,55.667,55.667,55.667,55.667,2.69%
2022-08-17,55.575,55.575,55.575,55.575,-0.17%
2022-08-18,55.213,55.213,55.213,55.213,-0.65%
2022-08-19,55.746,55.746,55.746,55.746,0.96%
2022-08-22,55.216,55.216,55.216,55.216,-0.95%
2022-08-23,54.589,54.589,54.589,54.589,-1.14%
2022-08-24,54.378,54.378,54.378,54.378,-0.39%
2022-08-25,54.438,54.438,54.438,54.438,0.11%
2022-08-26,54.819,54.819,54.819,54.819,0.70%
2022-08-29,53.024,53.024,53.024,53.024,-3.28%
2022-08-30,52.599,52.599,52.599,52.599,-0.80%
2022-08-31,52.332,52.332,52.332,52.332,-0.51%
2022-09-01,51.817,51.817,51.817,51.817,-0.98%
2022-09-02,51.899,51.899,51.899,51.899,0.16%
2022-09-05,51.593,51.593,51.593,51.593,-0.59%
2022-09-06,51.8,51.8,51.8,51.8,0.40%
2022-09-07,51.555,51.555,51.555,51.555,-0.47%
2022-09-08,52.048,52.048,52.048,52.048,0.96%
2022-09-09,52.146,52.146,52.146,52.146,0.19%
2022-09-12,52.688,52.688,52.688,52.688,1.04%
2022-09-13,53.03,53.03,53.03,53.03,0.65%
2022-09-14,51.503,51.503,51.503,51.503,-2.88%
2022-09-15,51.665,51.665,51.665,51.665,0.31%
2022-09-16,50.7,50.7,50.7,50.7,-1.87%
2022-09-19,50.108,50.108,50.108,50.108,-1.17%
2022-09-20,50.258,50.258,50.258,50.258,0.30%
